GENE_ID	29126	5916	6256	7008	
COMMON	CD274	RARG	RXRA	TEF	
TCGA-EB-A551-01	0.4904	-0.7422	-0.9798	-0.4576	
TCGA-EB-A553-01	-0.3554	-0.8531	0.7045	-0.7333	
TCGA-EB-A5FP-01	-0.3198	-1.4109	0.0448	-0.8797	
TCGA-EB-A5KH-06	-0.3762	1.8474	1.5864	0.6639	
TCGA-FW-A5DX-01	-0.3390	-0.6917	-0.3735	0.5250	
TCGA-HR-A5NC-01	-0.3432	-0.5573	-0.7052	0.6829	
TCGA-D3-A5GT-01	-0.3807	-0.5028	-0.7009	-0.7914	
TCGA-D9-A6E9-06	0.5446	-0.9151	-1.1994	0.1456	
TCGA-D9-A6EA-06	-0.3266	-0.7197	-0.8295	2.1448	
TCGA-D9-A6EC-06	-0.3147	-0.4941	-0.8156	0.2412	
TCGA-EB-A57M-01	-0.3604	2.5212	0.3893	0.6880	
TCGA-EB-A5SE-01	-0.2734	4.4525	-0.4276	-0.1828	
TCGA-EB-A5SF-01	-0.3630	5.8792	4.5987	1.1861	
TCGA-EB-A5SG-06	0.1660	-1.1545	-1.3583	0.5662	
TCGA-EB-A5SH-06	-0.3637	1.1058	4.2165	2.3526	
TCGA-EB-A5UL-06	-0.2814	-1.0182	-0.4907	-0.1737	
TCGA-EB-A5UM-01	-0.3214	-0.4987	0.1268	-0.8927	
TCGA-EB-A5UN-06	-0.0199	-0.3841	-1.7980	-0.4899	
TCGA-FR-A69P-06	-0.3530	0.3101	-0.8640	-0.7000	
TCGA-FW-A5DY-06	-0.2423	1.0740	-0.8452	0.0173	
TCGA-GF-A6C8-06	-0.2394	0.5663	-0.6656	-0.1797	
TCGA-GF-A6C9-06	-0.2994	0.9161	-0.6800	-0.4033	
TCGA-QB-A6FS-06	-0.3323	0.4496	0.5125	1.4932	
TCGA-RP-A690-06	-0.3319	-1.1849	0.9426	1.0228	
TCGA-RP-A693-06	-0.2401	0.0837	-0.7733	0.2486	
TCGA-RP-A694-06	-0.3418	-0.0649	-0.4873	-0.4615	
TCGA-RP-A695-06	-0.1486	-0.4613	-1.4328	-0.9294	
TCGA-D9-A6EG-06	-0.3667	-1.2704	-0.3257	-0.7991	
