GENE_ID,29126,23598,57215,115196
COMMON,CD274,PATZ1,THAP11,ZNF554
TCGA-86-8074-01,-0.3490,-0.5131,-0.3249,-0.1602
TCGA-86-8075-01,-0.2348,-0.6140,-1.3307,-1.1382
TCGA-86-8076-01,-0.3919,0.3331,0.2688,0.0711
TCGA-95-7562-01,-0.4833,0.8702,-0.6797,-1.3475
TCGA-95-8039-01,-0.2684,0.4366,-1.0132,1.1403
TCGA-99-8025-01,-0.5433,-0.0608,-0.4533,-0.5145
TCGA-99-8028-01,0.6128,-0.7637,-0.4697,-0.9255
TCGA-99-8032-01,-0.5476,-0.6343,-0.8089,-0.9563
TCGA-99-8033-01,0.0402,0.2489,-0.2091,-1.0203
TCGA-J2-8192-01,-0.1274,-0.3741,-0.3315,-0.5921
TCGA-J2-8194-01,-0.5185,-0.6377,-1.3397,0.8757
TCGA-55-8299-01,0.0345,-1.0844,-0.2565,-0.9088
TCGA-55-8301-01,0.6935,-0.3169,-0.6744,-0.5891
TCGA-69-8253-01,-0.5923,-0.8890,-0.4084,-0.3123
TCGA-69-8254-01,-0.3002,-0.4381,-0.4854,0.2670
TCGA-69-8255-01,-0.3755,-1.0718,0.4319,-1.1977
TCGA-86-8278-01,-0.2788,1.0059,0.9216,1.3586
TCGA-86-8279-01,-0.6200,0.0847,3.9239,1.6218
TCGA-86-8280-01,-0.2928,0.1462,0.2344,-0.5042
TCGA-86-8281-01,-0.6387,0.0986,-0.8537,0.1981
TCGA-93-8067-01,-0.5634,1.2167,-1.0158,-1.3380
TCGA-97-8171-01,-0.6629,0.4836,-1.3948,-0.9398
TCGA-97-8172-01,-0.4776,0.4478,-0.6638,0.9952
TCGA-97-8174-01,-0.5017,-0.3502,0.7814,1.4548
TCGA-97-8175-01,0.1281,0.0368,-0.8342,0.2313
TCGA-97-8177-01,-0.4896,-1.1643,1.3362,-0.8103
TCGA-97-8179-01,-0.5367,-0.6507,-0.7870,-0.4112
TCGA-50-8457-01,-0.4699,-0.0229,0.1028,1.2582
TCGA-50-8459-01,-0.5297,-0.7397,0.3453,0.0591
TCGA-50-8460-01,-0.4591,-0.1498,1.0732,0.4949
TCGA-55-8302-01,1.5872,1.2019,-1.3744,-1.1208
TCGA-62-8394-01,-0.5399,0.2180,-0.5749,-1.3880
TCGA-62-8395-01,-0.6542,0.0096,-0.1465,-0.8768
TCGA-62-8397-01,-0.5496,-0.4945,-0.9930,-1.0601
TCGA-62-8398-01,-0.3130,0.0869,-0.5317,-1.7166
TCGA-62-8399-01,-0.3202,1.0873,0.8427,-0.1673
TCGA-62-8402-01,0.0908,2.6079,0.2675,-0.7650
TCGA-69-8453-01,-0.2846,-1.1048,0.4159,-0.8525
TCGA-86-8358-01,-0.5692,0.4047,0.9189,-1.1624
TCGA-86-8359-01,-0.5639,-0.7891,-1.0349,-0.6092
TCGA-95-8494-01,-0.1542,-0.1696,-2.3327,-1.4826
TCGA-55-8505-01,-0.6362,-0.5559,-0.1104,-0.6173
TCGA-55-8506-01,-0.3682,0.6412,-2.0290,-1.1495
TCGA-55-8507-01,-0.5666,0.5873,0.3022,-1.2619
TCGA-55-8508-01,-0.5417,0.3385,0.0826,0.2428
TCGA-55-8510-01,-0.0668,-0.3649,0.0451,0.4529
TCGA-55-8511-01,0.8969,-1.4290,0.2204,-1.1563
TCGA-55-8512-01,-0.5159,-0.4772,0.7147,0.2619
TCGA-55-8513-01,-0.2961,-0.9135,0.0402,-0.2110
TCGA-55-8514-01,-0.4578,0.7889,1.8541,5.2973
TCGA-55-8614-01,-0.5536,0.8452,0.8130,-0.1814
TCGA-55-8615-01,-0.6420,0.1611,0.1031,-0.2702
TCGA-55-8616-01,-0.3296,-0.1060,-0.1978,0.5789
TCGA-55-8619-01,-0.4113,-0.9859,-0.1857,0.1206
TCGA-55-8620-01,-0.4552,0.8915,-0.7951,1.9244
TCGA-55-8621-01,0.3387,0.0911,-0.4868,-0.5188
TCGA-71-8520-01,-0.4341,0.1960,0.5375,-0.5614
TCGA-78-8640-01,-0.5770,0.2827,5.6291,-0.8239
TCGA-78-8648-01,-0.2126,-1.1958,0.3050,-1.4742
TCGA-78-8655-01,-0.4763,2.0163,-0.0113,-0.7931
TCGA-78-8660-01,-0.1042,-0.6107,-1.1630,-1.5754
TCGA-78-8662-01,-0.6579,1.9695,-0.5543,-0.5401
TCGA-86-8585-01,-0.4290,-0.3191,1.6737,0.0736
TCGA-86-8668-01,-0.4407,0.6952,-0.9300,0.9112
TCGA-86-8669-01,-0.4438,-0.3464,-0.0620,-0.1418
TCGA-86-8671-01,-0.1912,0.1903,1.8051,0.2164
TCGA-86-8672-01,-0.2516,-0.3818,-0.5366,-0.9731
TCGA-86-8673-01,-0.6286,-0.0023,-0.5815,-0.3046
TCGA-86-8674-01,-0.6166,1.3458,-0.4243,-0.5619
TCGA-91-8496-01,-0.2163,-1.2553,2.9895,-0.9863
TCGA-91-8497-01,-0.4073,0.4245,0.6723,-0.2441
TCGA-91-8499-01,-0.5492,0.9437,1.2021,0.2266
TCGA-97-8176-01,-0.6489,0.1586,-0.9887,-1.1273
TCGA-97-8547-01,-0.4638,0.3051,-0.4607,-0.3233
TCGA-97-8552-01,-0.5118,-0.0543,0.7743,0.3284
TCGA-38-A44F-01,-0.5772,-0.0314,0.5175,0.0445
